std_competency,competency_family,domain,month,quarter_code,row_type,source_tool,source_tool_label,tool_family,is_did_point,stacking_status,measure_unit,metric_basis,clearance_rule,n,n_schools,pct_students_cleared,se,ci95_low,ci95_high,has_clearance_value,pct_cleared_tool_flag,mean_pct_score,median_pct_score,sd_pct_score,mean_cpm,median_cpm,n_distinct_scores,perfect_score_required,stability_flag,reliability_flags,pooling_method,prev_month,months_gap,mom_change_pp,same_tool_family_as_prev,change_defensibility,raw_keys
sentence_reading,sentence_reading,literacy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,44.44444444444444,5.237828008789241,34.615486330171855,54.72825887451348,True,44.44444444444444,48.888888888888886,50.0,47.980437128752456,,,3.0,True,moderate,perfect_score_required,single_source,2026-04,1,3.267973856209153,True,within_tool,N1_Sentence Reading
sentence_reading,sentence_reading,literacy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,44.44444444444444,5.237828008789241,34.615486330171855,54.72825887451348,True,44.44444444444444,48.888888888888886,50.0,47.980437128752456,,,3.0,True,moderate,perfect_score_required,,,,,,,N1_Sentence Reading
sentence_reading,sentence_reading,literacy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,32.191069574247145,1.5055597887007828,29.31595183253579,35.20770954074397,True,32.191069574247145,42.41952232606438,50.0,43.967273230939696,,,3.0,True,robust,perfect_score_required,single_source,2026-05,2,-12.253374870197298,True,within_tool,N2_Sentence Reading
sentence_reading,sentence_reading,literacy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,32.191069574247145,1.5055597887007828,29.31595183253579,35.20770954074397,True,32.191069574247145,42.41952232606438,50.0,43.967273230939696,,,3.0,True,robust,perfect_score_required,,,,,,,N2_Sentence Reading
sentence_reading,sentence_reading,literacy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,29.64824120603015,2.2892615352695067,25.37311363628052,34.31249382695872,True,29.64824120603015,38.44221105527638,0.0,43.94965550236431,,,3.0,True,robust,perfect_score_required,single_source,2026-07,1,-2.5428283682169948,True,within_tool,N2_Sentence Reading
sentence_reading,sentence_reading,literacy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,29.64824120603015,2.2892615352695067,25.37311363628052,34.31249382695872,True,29.64824120603015,38.44221105527638,0.0,43.94965550236431,,,3.0,True,robust,perfect_score_required,,,,,,,N2_Sentence Reading
sentence_writing,writing,literacy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,single_source,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,49.0,,,,,,False,robust,slide_band_gt75_not_ge75;single_source,single_source,,,,,,M_Sentence Writing
sentence_writing,writing,literacy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,single_source,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,49.0,,,,,,False,robust,slide_band_gt75_not_ge75;single_source,,,,,,,M_Sentence Writing
word_reading,word_reading,literacy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,75.0,9.682458365518542,53.12949900419365,88.8139947210597,True,75.0,77.5,100.0,34.31663705766298,,,5.0,False,thin,thin_n;crosswalk_caveat,single_source,,,,,,Q3_WR
word_reading,word_reading,literacy,2025-10,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,75.0,9.682458365518542,53.12949900419365,88.8139947210597,True,75.0,77.5,100.0,34.31663705766298,,,5.0,False,thin,thin_n;crosswalk_caveat,,,,,,,Q3_WR
word_reading,word_reading,literacy,2025-11,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,80.3030303030303,4.895462268780648,69.16098449524694,88.11147203495857,True,80.3030303030303,77.65151515151516,87.5,30.105196292714048,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-10,1,5.303030303030297,True,within_tool,Q3_WR
word_reading,word_reading,literacy,2025-11,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,80.3030303030303,4.895462268780648,69.16098449524694,88.11147203495857,True,80.3030303030303,77.65151515151516,87.5,30.105196292714048,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_WR
word_reading,word_reading,literacy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,59.8,,,,True,,59.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,,,,,,,B_Word Reading Untimed
word_reading,word_reading,literacy,2025-11,Q3_2025,reference_point,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,59.8,,,,True,,59.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,single_source,,,,,,B_Word Reading Untimed
word_reading,word_reading,literacy,2025-12,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,54.054054054054056,8.192885255111733,38.38377952476736,68.96167217154228,True,54.054054054054056,60.810810810810814,75.0,37.51876407422901,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-11,1,-26.24897624897624,True,within_tool,Q3_WR
word_reading,word_reading,literacy,2025-12,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,54.054054054054056,8.192885255111733,38.38377952476736,68.96167217154228,True,54.054054054054056,60.810810810810814,75.0,37.51876407422901,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_WR
word_reading,word_reading,literacy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,70.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,single_source,2025-12,3,15.945945945945944,False,cross_tool_caveat,M_Word Reading (Untimed)
word_reading,word_reading,literacy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,70.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,,,,,,,M_Word Reading (Untimed)
word_reading,word_reading,literacy,2026-04,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,82.35294117647058,4.134911902087103,72.90420197764075,89.00373304379063,True,82.35294117647058,81.85411764705883,81.3,15.144019351838255,,,11.0,False,moderate,,single_source,2026-03,1,12.35294117647058,False,cross_tool_caveat,N1_Word Reading
word_reading,word_reading,literacy,2026-04,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,82.35294117647058,4.134911902087103,72.90420197764075,89.00373304379063,True,82.35294117647058,81.85411764705883,81.3,15.144019351838255,,,11.0,False,moderate,,,,,,,,N1_Word Reading
word_reading,word_reading,literacy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,71.11111111111111,4.7776342212139555,61.035762184901685,79.45800603729401,True,71.11111111111111,79.80888888888889,78.15,15.594169498471734,,,10.0,False,moderate,,single_source,2026-04,1,-11.241830065359466,True,within_tool,N1_Word Reading
word_reading,word_reading,literacy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,71.11111111111111,4.7776342212139555,61.035762184901685,79.45800603729401,True,71.11111111111111,79.80888888888889,78.15,15.594169498471734,,,10.0,False,moderate,,,,,,,,N1_Word Reading
word_reading,word_reading,literacy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,65.83592938733126,1.5282807654577,62.7828721609631,68.76314323597474,True,65.83592938733126,72.57113187954309,75.0,23.86706682571294,,,17.0,False,robust,,single_source,2026-05,2,-5.275181723779852,True,within_tool,N2_Word Reading
word_reading,word_reading,literacy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,65.83592938733126,1.5282807654577,62.7828721609631,68.76314323597474,True,65.83592938733126,72.57113187954309,75.0,23.86706682571294,,,17.0,False,robust,,,,,,,,N2_Word Reading
word_reading,word_reading,literacy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,63.81909547738693,2.408648884272195,58.98679660574897,68.3871736352614,True,63.81909547738693,72.06582914572864,75.0,21.584077025641403,,,17.0,False,robust,,single_source,2026-07,1,-2.0168339099443315,True,within_tool,N2_Word Reading
word_reading,word_reading,literacy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,63.81909547738693,2.408648884272195,58.98679660574897,68.3871736352614,True,63.81909547738693,72.06582914572864,75.0,21.584077025641403,,,17.0,False,robust,,,,,,,,N2_Word Reading
word_reading_fluency,word_reading,literacy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,cpm,did_pct_correct,CPM mean only; no % value,,,,,,,False,,,,,17.950000000000003,,,False,n_unknown,no_clearance_value,,,,,,,B_Word Reading Timed
word_reading_fluency,word_reading,literacy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,cpm,slide_top_band_gt75,no benchmark for this timed measure,177.0,,,,,,False,,,,,,,,False,robust,no_clearance_value,,,,,,,M_Word Reading (Timed)
word_writing,writing,literacy,2025-08,Q2_2025,trend_point,pooled:aug_tool+july_tool,Aug tool / Q2 2025 tool + July tool (used 4-8 Aug 2025),aug_tool+july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,51.0,13.0,49.01960784313726,,,,True,49.01960784313726,67.6470588235294,,,,,,True,moderate,crosswalk_caveat;perfect_score_required;pooled_sources,n_weighted,,,,,,A_WR|J_WW
word_writing,writing,literacy,2025-08,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,22.0,6.0,40.909090909090914,10.482356110715555,23.25555966882038,61.26552261710619,True,40.909090909090914,63.63636363636363,50.0,35.125008665710446,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,A_WR
word_writing,writing,literacy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,55.172413793103445,9.234952598786016,37.547667068067625,71.5870888512542,True,55.172413793103445,70.6896551724138,100.0,36.638293246543356,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,J_WW
word_writing,writing,literacy,2025-09,Q2_2025,trend_point,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,61.016949152542374,6.349465253568698,48.26610956186712,72.42082393441561,True,61.016949152542374,75.42372881355932,100.0,33.95341808491934,,,3.0,True,moderate,perfect_score_required;crosswalk_caveat,single_source,2025-08,1,11.997341309405115,False,cross_tool_caveat,A_WR
word_writing,writing,literacy,2025-09,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,61.016949152542374,6.349465253568698,48.26610956186712,72.42082393441561,True,61.016949152542374,75.42372881355932,100.0,33.95341808491934,,,3.0,True,moderate,perfect_score_required;crosswalk_caveat,,,,,,,A_WR
word_writing,writing,literacy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,40.0,10.954451150103322,21.880396741419272,61.342205768479396,True,40.0,51.25,50.0,36.702036369719465,,,5.0,False,thin,thin_n;crosswalk_caveat,single_source,2025-09,1,-21.016949152542374,False,cross_tool_caveat,Q3_WW
word_writing,writing,literacy,2025-10,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,40.0,10.954451150103322,21.880396741419272,61.342205768479396,True,40.0,51.25,50.0,36.702036369719465,,,5.0,False,thin,thin_n;crosswalk_caveat,,,,,,,Q3_WW
word_writing,writing,literacy,2025-11,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,46.96969696969697,6.143260983244205,35.430230971911904,58.84252337506756,True,46.96969696969697,56.43939393939394,50.0,36.244523740359746,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-10,1,6.969696969696969,True,within_tool,Q3_WW
word_writing,writing,literacy,2025-11,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,46.96969696969697,6.143260983244205,35.430230971911904,58.84252337506756,True,46.96969696969697,56.43939393939394,50.0,36.244523740359746,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_WW
word_writing,writing,literacy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,37.7,,,,True,,37.7,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Word Writing
word_writing,writing,literacy,2025-11,Q3_2025,reference_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,37.7,,,,True,,37.7,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Word Writing
word_writing,writing,literacy,2025-12,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,35.13513513513514,7.848284013769638,21.82540663110087,51.24127048243044,True,35.13513513513514,41.21621621621622,25.0,39.623320248403054,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-11,1,-11.834561834561832,True,within_tool,Q3_WW
word_writing,writing,literacy,2025-12,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,35.13513513513514,7.848284013769638,21.82540663110087,51.24127048243044,True,35.13513513513514,41.21621621621622,25.0,39.623320248403054,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_WW
word_writing,writing,literacy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,43.0,,,,True,,58.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-12,3,7.864864864864863,False,cross_tool_caveat,M_Word Writing
word_writing,writing,literacy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,43.0,,,,True,,58.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Word Writing
word_writing,writing,literacy,2026-04,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,57.647058823529406,5.359458369637387,47.03615766027552,67.5966269811537,True,57.647058823529406,62.05882352941177,75.0,37.123459705477366,,,5.0,False,moderate,,single_source,2026-03,1,14.647058823529406,False,cross_tool_matched_construct,N1_Word Writing
word_writing,writing,literacy,2026-04,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,57.647058823529406,5.359458369637387,47.03615766027552,67.5966269811537,True,57.647058823529406,62.05882352941177,75.0,37.123459705477366,,,5.0,False,moderate,,,,,,,,N1_Word Writing
word_writing,writing,literacy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,62.22222222222222,5.110574314269731,51.89957287533067,71.54418767436157,True,62.22222222222222,68.33333333333333,75.0,34.30694233147034,,,5.0,False,moderate,,single_source,2026-04,1,4.5751633986928155,True,within_tool,N1_Word Writing
word_writing,writing,literacy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,62.22222222222222,5.110574314269731,51.89957287533067,71.54418767436157,True,62.22222222222222,68.33333333333333,75.0,34.30694233147034,,,5.0,False,moderate,,,,,,,,N1_Word Writing
word_writing,writing,literacy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,56.80166147455867,1.5962499541364072,53.65209102681301,59.89718116006848,True,56.80166147455867,61.163032191069576,75.0,36.583533040929204,,,5.0,False,robust,,single_source,2026-05,2,-5.420560747663551,True,within_tool,N2_Word Writing
word_writing,writing,literacy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,56.80166147455867,1.5962499541364072,53.65209102681301,59.89718116006848,True,56.80166147455867,61.163032191069576,75.0,36.583533040929204,,,5.0,False,robust,,,,,,,,N2_Word Writing
word_writing,writing,literacy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,56.28140703517588,2.4864173362482993,51.37095780961087,61.07175593630294,True,56.28140703517588,59.98743718592965,75.0,36.78431029794552,,,5.0,False,robust,,single_source,2026-07,1,-0.5202544393827893,True,within_tool,N2_Word Writing
word_writing,writing,literacy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,56.28140703517588,2.4864173362482993,51.37095780961087,61.07175593630294,True,56.28140703517588,59.98743718592965,75.0,36.78431029794552,,,5.0,False,robust,,,,,,,,N2_Word Writing
add_sub_1digit_combined,addition,numeracy,2025-08,Q2_2025,trend_point,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,single_source,pct,pct_students_cleared,>=75% of items,29.0,7.0,68.96551724137932,8.590911709007583,50.76952952728146,82.72457551023193,True,,79.3103448275862,100.0,34.11441196105065,,,3.0,True,thin,thin_n;perfect_score_required;single_source,single_source,,,,,,J_ADDSUB
add_sub_1digit_combined,addition,numeracy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,single_source,pct,pct_students_cleared,>=75% of items,29.0,7.0,68.96551724137932,8.590911709007583,50.76952952728146,82.72457551023193,True,,79.3103448275862,100.0,34.11441196105065,,,3.0,True,thin,thin_n;perfect_score_required;single_source,,,,,,,J_ADDSUB
addition,addition,numeracy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),20.0,5.0,90.0,6.708203932499368,69.89617935882066,97.21341060158468,True,90.0,90.0,100.0,26.71049030620106,,,4.0,False,thin,thin_n;cleared_at_2_of_3;crosswalk_caveat,single_source,,,,,,Q3_ADD
addition,addition,numeracy,2025-10,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),20.0,5.0,90.0,6.708203932499368,69.89617935882066,97.21341060158468,True,90.0,90.0,100.0,26.71049030620106,,,4.0,False,thin,thin_n;cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_ADD
addition,addition,numeracy,2025-11,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),66.0,17.0,90.9090909090909,3.5386315643705597,81.55105617491718,95.76676014086023,True,90.9090909090909,87.87878787878788,100.0,23.120911196934575,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,single_source,2025-10,1,0.9090909090909065,True,within_tool,Q3_ADD
addition,addition,numeracy,2025-11,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),66.0,17.0,90.9090909090909,3.5386315643705597,81.55105617491718,95.76676014086023,True,90.9090909090909,87.87878787878788,100.0,23.120911196934575,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_ADD
addition,addition,numeracy,2025-12,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),37.0,11.0,78.37837837837837,6.7677047900075795,62.804538726123106,88.61362314804441,True,78.37837837837837,77.47747747747748,100.0,38.53333818247282,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,single_source,2025-11,1,-12.530712530712535,True,within_tool,Q3_ADD
addition,addition,numeracy,2025-12,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),37.0,11.0,78.37837837837837,6.7677047900075795,62.804538726123106,88.61362314804441,True,78.37837837837837,77.47747747747748,100.0,38.53333818247282,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_ADD
addition,addition,numeracy,2026-04,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,85.0,,83.52941176470588,4.023136831047023,74.23150301896175,89.92762963961263,True,83.52941176470588,81.47058823529412,100.0,35.17662516477659,,,4.0,False,moderate,crosswalk_caveat,single_source,2025-12,4,5.151033386327512,False,cross_tool_caveat,N1_Addition
addition,addition,numeracy,2026-04,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,85.0,,83.52941176470588,4.023136831047023,74.23150301896175,89.92762963961263,True,83.52941176470588,81.47058823529412,100.0,35.17662516477659,,,4.0,False,moderate,crosswalk_caveat,,,,,,,N1_Addition
addition,addition,numeracy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,90.0,,86.66666666666667,3.583225665910466,78.12588689264784,92.20539475642889,True,86.66666666666667,87.5,100.0,28.356181578411878,,,5.0,False,moderate,crosswalk_caveat,single_source,2026-04,1,3.1372549019607874,True,within_tool,N1_Addition
addition,addition,numeracy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,90.0,,86.66666666666667,3.583225665910466,78.12588689264784,92.20539475642889,True,86.66666666666667,87.5,100.0,28.356181578411878,,,5.0,False,moderate,crosswalk_caveat,,,,,,,N1_Addition
addition,addition,numeracy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,963.0,,80.26998961578401,1.2824106521095973,77.63830836102365,82.66112434853294,True,80.26998961578401,79.72481827622015,100.0,35.79004491203971,,,5.0,False,robust,crosswalk_caveat,single_source,2026-05,2,-6.3966770508826585,True,within_tool,N2_Addition
addition,addition,numeracy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,963.0,,80.26998961578401,1.2824106521095973,77.63830836102365,82.66112434853294,True,80.26998961578401,79.72481827622015,100.0,35.79004491203971,,,5.0,False,robust,crosswalk_caveat,,,,,,,N2_Addition
addition,addition,numeracy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,398.0,,76.88442211055276,2.1131485045936516,72.49747647420153,80.75733835830957,True,76.88442211055276,76.63316582914572,100.0,37.480085130480276,,,5.0,False,robust,crosswalk_caveat,single_source,2026-07,1,-3.3855675052312506,True,within_tool,N2_Addition
addition,addition,numeracy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,398.0,,76.88442211055276,2.1131485045936516,72.49747647420153,80.75733835830957,True,76.88442211055276,76.63316582914572,100.0,37.480085130480276,,,5.0,False,robust,crosswalk_caveat,,,,,,,N2_Addition
addition_1digit,addition,numeracy,2025-08,Q2_2025,trend_point,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,22.0,6.0,77.27272727272727,8.934606739851096,56.55964393704065,89.87710920517964,True,77.27272727272727,81.81818181818181,100.0,29.054360157398825,,,5.0,False,thin,thin_n;crosswalk_caveat,single_source,,,,,,A_ADD1
addition_1digit,addition,numeracy,2025-08,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,22.0,6.0,77.27272727272727,8.934606739851096,56.55964393704065,89.87710920517964,True,77.27272727272727,81.81818181818181,100.0,29.054360157398825,,,5.0,False,thin,thin_n;crosswalk_caveat,,,,,,,A_ADD1
addition_1digit,addition,numeracy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,,7.0,,,,,False,79.3103448275862,,,,,,,False,n_unknown,no_clearance_value;crosswalk_caveat,,,,,,,J_ADD
addition_1digit,addition,numeracy,2025-09,Q2_2025,trend_point,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,88.13559322033898,4.20990867031827,77.47612422658494,94.132491722086,True,88.13559322033898,85.59322033898304,100.0,25.513430299697262,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-08,1,10.86286594761171,True,within_tool,A_ADD1
addition_1digit,addition,numeracy,2025-09,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,88.13559322033898,4.20990867031827,77.47612422658494,94.132491722086,True,88.13559322033898,85.59322033898304,100.0,25.513430299697262,,,5.0,False,moderate,crosswalk_caveat,,,,,,,A_ADD1
